token	company	director	label
Wendell	AMAZON.COM INC	9	B-PERSON
P.	AMAZON.COM INC	9	I-PERSON
Weeks	AMAZON.COM INC	9	I-PERSON
,	AMAZON.COM INC	9	O
age	AMAZON.COM INC	9	B-DATE
59	AMAZON.COM INC	9	I-DATE
,	AMAZON.COM INC	9	O
has	AMAZON.COM INC	9	O
been	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
director	AMAZON.COM INC	9	B-TITLE
since	AMAZON.COM INC	9	O
February	AMAZON.COM INC	9	B-DATE
2016	AMAZON.COM INC	9	I-DATE
.	AMAZON.COM INC	9	O

Mr.	AMAZON.COM INC	9	O
Weeks	AMAZON.COM INC	9	B-PERSON
has	AMAZON.COM INC	9	O
been	AMAZON.COM INC	9	O
the	AMAZON.COM INC	9	O
Chief	AMAZON.COM INC	9	B-TITLE
Executive	AMAZON.COM INC	9	I-TITLE
Officer	AMAZON.COM INC	9	I-TITLE
of	AMAZON.COM INC	9	O
Corning	AMAZON.COM INC	9	B-ORG
Incorporated	AMAZON.COM INC	9	I-ORG
,	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
glass	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
materials	AMAZON.COM INC	9	O
science	AMAZON.COM INC	9	O
innovator	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
since	AMAZON.COM INC	9	O
April	AMAZON.COM INC	9	B-DATE
2005	AMAZON.COM INC	9	I-DATE
;	AMAZON.COM INC	9	O
Chairman	AMAZON.COM INC	9	B-TITLE
of	AMAZON.COM INC	9	O
the	AMAZON.COM INC	9	O
board	AMAZON.COM INC	9	B-ORG
of	AMAZON.COM INC	9	I-ORG
directors	AMAZON.COM INC	9	I-ORG
since	AMAZON.COM INC	9	O
April	AMAZON.COM INC	9	B-DATE
2007	AMAZON.COM INC	9	I-DATE
;	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
President	AMAZON.COM INC	9	B-TITLE
since	AMAZON.COM INC	9	o
December	AMAZON.COM INC	9	B-DATE
2010	AMAZON.COM INC	9	I-DATE
.	AMAZON.COM INC	9	O

He	AMAZON.COM INC	9	O
has	AMAZON.COM INC	9	O
held	AMAZON.COM INC	9	O
leadership	AMAZON.COM INC	9	O
roles	AMAZON.COM INC	9	O
in	AMAZON.COM INC	9	O
financial	AMAZON.COM INC	9	O
management	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
business	AMAZON.COM INC	9	O
development	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
commercial	AMAZON.COM INC	9	O
leadership	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
general	AMAZON.COM INC	9	O
management	AMAZON.COM INC	9	O
across	AMAZON.COM INC	9	O
many	AMAZON.COM INC	9	O
of	AMAZON.COM INC	9	O
Corning	AMAZON.COM INC	9	B-ORG
's	AMAZON.COM INC	9	O
businesses	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
technologies	AMAZON.COM INC	9	O
since	AMAZON.COM INC	9	O
joining	AMAZON.COM INC	9	O
the	AMAZON.COM INC	9	O
company	AMAZON.COM INC	9	O
in	AMAZON.COM INC	9	O
1983	AMAZON.COM INC	9	B-DATE
.	AMAZON.COM INC	9	O

Mr.	AMAZON.COM INC	9	O
Weeks	AMAZON.COM INC	9	B-PERSON
has	AMAZON.COM INC	9	O
served	AMAZON.COM INC	9	O
as	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
director	AMAZON.COM INC	9	B-TITLE
of	AMAZON.COM INC	9	O
Merck	AMAZON.COM INC	9	B-ORG
&	AMAZON.COM INC	9	I-ORG
Co.	AMAZON.COM INC	9	I-ORG
,	AMAZON.COM INC	9	I-ORG
Inc.	AMAZON.COM INC	9	I-ORG
since	AMAZON.COM INC	9	O
February	AMAZON.COM INC	9	B-DATE
2004	AMAZON.COM INC	9	I-DATE
.	AMAZON.COM INC	9	O

Mr.	AMAZON.COM INC	9	O
Weeks	AMAZON.COM INC	9	B-PERSON
'	AMAZON.COM INC	9	O
individual	AMAZON.COM INC	9	O
qualifications	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
skills	AMAZON.COM INC	9	O
as	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
director	AMAZON.COM INC	9	O
include	AMAZON.COM INC	9	O
his	AMAZON.COM INC	9	O
leadership	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
operations	AMAZON.COM INC	9	O
experience	AMAZON.COM INC	9	O
as	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
senior	AMAZON.COM INC	9	O
executive	AMAZON.COM INC	9	O
at	AMAZON.COM INC	9	O
a	AMAZON.COM INC	9	O
large	AMAZON.COM INC	9	O
corporation	AMAZON.COM INC	9	O
with	AMAZON.COM INC	9	O
international	AMAZON.COM INC	9	O
operations	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
experience	AMAZON.COM INC	9	O
with	AMAZON.COM INC	9	O
product	AMAZON.COM INC	9	O
development	AMAZON.COM INC	9	O
,	AMAZON.COM INC	9	O
as	AMAZON.COM INC	9	O
well	AMAZON.COM INC	9	O
as	AMAZON.COM INC	9	O
his	AMAZON.COM INC	9	O
customer	AMAZON.COM INC	9	O
experience	AMAZON.COM INC	9	O
skills	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
skills	AMAZON.COM INC	9	O
relating	AMAZON.COM INC	9	O
to	AMAZON.COM INC	9	O
financial	AMAZON.COM INC	9	O
statement	AMAZON.COM INC	9	O
and	AMAZON.COM INC	9	O
accounting	AMAZON.COM INC	9	O
matters	AMAZON.COM INC	9	O
.	AMAZON.COM INC	9	O

WARREN	BERKSHIRE HATHAWAY INC-CL B	10	B-PERSON
E.	BERKSHIRE HATHAWAY INC-CL B	10	I-PERSON
BUFFETT	BERKSHIRE HATHAWAY INC-CL B	10	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	10	O
age	BERKSHIRE HATHAWAY INC-CL B	10	B-DATE
88	BERKSHIRE HATHAWAY INC-CL B	10	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	10	O
has	BERKSHIRE HATHAWAY INC-CL B	10	O
been	BERKSHIRE HATHAWAY INC-CL B	10	O
a	BERKSHIRE HATHAWAY INC-CL B	10	O
director	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	10	O
the	BERKSHIRE HATHAWAY INC-CL B	10	O
controlling	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
shareholder	BERKSHIRE HATHAWAY INC-CL B	10	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	10	O
the	BERKSHIRE HATHAWAY INC-CL B	10	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	10 B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	10	O
1965	BERKSHIRE HATHAWAY INC-CL B	10	B-DATE
and	BERKSHIRE HATHAWAY INC-CL B	10	O
has	BERKSHIRE HATHAWAY INC-CL B	10	O
been	BERKSHIRE HATHAWAY INC-CL B	10	O
its	BERKSHIRE HATHAWAY INC-CL B	10	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	10	O
Chief	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
Executive	BERKSHIRE HATHAWAY INC-CL B	10	I-TITLE
Officer	BERKSHIRE HATHAWAY INC-CL B	10	I-TITLE
since	BERKSHIRE HATHAWAY INC-CL B	10	O
1970	BERKSHIRE HATHAWAY INC-CL B	10	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	10	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	10	O
Buffett	BERKSHIRE HATHAWAY INC-CL B	10	B-PERSON
was	BERKSHIRE HATHAWAY INC-CL B	10	O
a	BERKSHIRE HATHAWAY INC-CL B	10	O
director	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	10	O
The	BERKSHIRE HATHAWAY INC-CL B	10	B-ORG
Kraft	BERKSHIRE HATHAWAY INC-CL B	10	I-ORG
Heinz	BERKSHIRE HATHAWAY INC-CL B	10	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	10	I-ORG
until	BERKSHIRE HATHAWAY INC-CL B	10	O
April	BERKSHIRE HATHAWAY INC-CL B	10	B-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	10	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	10	O

Additional	BERKSHIRE HATHAWAY INC-CL B	10	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	10	O
:	BERKSHIRE HATHAWAY INC-CL B	10	O
Warren	BERKSHIRE HATHAWAY INC-CL B	10	B-PERSON
Buffett	BERKSHIRE HATHAWAY INC-CL B	10	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	10	O
to	BERKSHIRE HATHAWAY INC-CL B	10	O
the	BERKSHIRE HATHAWAY INC-CL B	10	O
Board	BERKSHIRE HATHAWAY INC-CL B	10	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	10	O
49	BERKSHIRE HATHAWAY INC-CL B	10	B-DATE
years	BERKSHIRE HATHAWAY INC-CL B	10	I-DATE
of	BERKSHIRE HATHAWAY INC-CL B	10	O
experience	BERKSHIRE HATHAWAY INC-CL B	10	O
as	BERKSHIRE HATHAWAY INC-CL B	10	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	10	O
Chief	BERKSHIRE HATHAWAY INC-CL B	10	B-TITLE
Executive	BERKSHIRE HATHAWAY INC-CL B	10	I-TITLE
Officer	BERKSHIRE HATHAWAY INC-CL B	10	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	10	O
the	BERKSHIRE HATHAWAY INC-CL B	10	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	10	B-ORG
.	BERKSHIRE HATHAWAY INC-CL B	10	O

GREGORY	BERKSHIRE HATHAWAY INC-CL B	11	B-PERSON
E.	BERKSHIRE HATHAWAY INC-CL B	11	I-PERSON
ABEL	BERKSHIRE HATHAWAY INC-CL B	11	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	11	O
age	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
56	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	O
was	BERKSHIRE HATHAWAY INC-CL B	11	O
elected	BERKSHIRE HATHAWAY INC-CL B	11	O
a	BERKSHIRE HATHAWAY INC-CL B	11	O
director	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
and	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
's	BERKSHIRE HATHAWAY INC-CL B	11	O
Vice	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
Chairman	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
–	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
Non	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
Insurance	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
Operations	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
on	BERKSHIRE HATHAWAY INC-CL B	11	O
January	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
9	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	11	O

Between	BERKSHIRE HATHAWAY INC-CL B	11	O
2008	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
and	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
January	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
9	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	O
Mr.	BERKSHIRE HATHAWAY INC-CL B	11	O
Abel	BERKSHIRE HATHAWAY INC-CL B	11	B-PERSON
served	BERKSHIRE HATHAWAY INC-CL B	11	O
as	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
Chief	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
Executive	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
Officer	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	11	O
Berkshire	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
Hathaway	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Energy	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
(	BERKSHIRE HATHAWAY INC-CL B	11	O
“	BERKSHIRE HATHAWAY INC-CL B	11	O
BHE	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
”	BERKSHIRE HATHAWAY INC-CL B	11	O
)	BERKSHIRE HATHAWAY INC-CL B	11	O
,	BERKSHIRE HATHAWAY INC-CL B	11	O
a	BERKSHIRE HATHAWAY INC-CL B	11	O
90.9	BERKSHIRE HATHAWAY INC-CL B	11	B-PERCENT
%	BERKSHIRE HATHAWAY INC-CL B	11	I-PERCENT
owned	BERKSHIRE HATHAWAY INC-CL B	11	O
subsidiary	BERKSHIRE HATHAWAY INC-CL B	11	O
of	BERKSHIRE HATHAWAY INC-CL B	11	O
Berkshire	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
.	BERKSHIRE HATHAWAY INC-CL B	11	O

In	BERKSHIRE HATHAWAY INC-CL B	11	O
2011	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	O
Mr.	BERKSHIRE HATHAWAY INC-CL B	11	O
Abel	BERKSHIRE HATHAWAY INC-CL B	11	B-PERSON
was	BERKSHIRE HATHAWAY INC-CL B	11	O
elected	BERKSHIRE HATHAWAY INC-CL B	11	O
as	BERKSHIRE HATHAWAY INC-CL B	11	O
BHE	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
's	BERKSHIRE HATHAWAY INC-CL B	11	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	11	O
was	BERKSHIRE HATHAWAY INC-CL B	11	O
elected	BERKSHIRE HATHAWAY INC-CL B	11	O
its	BERKSHIRE HATHAWAY INC-CL B	11	O
Executive	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
Chairman	BERKSHIRE HATHAWAY INC-CL B	11	I-TITLE
on	BERKSHIRE HATHAWAY INC-CL B	11	O
January	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
10	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	11	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	11	O
Abel	BERKSHIRE HATHAWAY INC-CL B	11	B-PERSON
also	BERKSHIRE HATHAWAY INC-CL B	11	O
serves	BERKSHIRE HATHAWAY INC-CL B	11	O
as	BERKSHIRE HATHAWAY INC-CL B	11	O
a	BERKSHIRE HATHAWAY INC-CL B	11	O
director	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
The	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
Kraft	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Heinz	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	11	O
AEGIS	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
Insurance	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Services	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Inc.	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	11	O
a	BERKSHIRE HATHAWAY INC-CL B	11	O
provider	BERKSHIRE HATHAWAY INC-CL B	11	O
of	BERKSHIRE HATHAWAY INC-CL B	11	O
property	BERKSHIRE HATHAWAY INC-CL B	11	O
and	BERKSHIRE HATHAWAY INC-CL B	11	O
liability	BERKSHIRE HATHAWAY INC-CL B	11	O
insurance	BERKSHIRE HATHAWAY INC-CL B	11	O
for	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
energy	BERKSHIRE HATHAWAY INC-CL B	11	O
industry	BERKSHIRE HATHAWAY INC-CL B	11	O
.	BERKSHIRE HATHAWAY INC-CL B	11	O

Additional	BERKSHIRE HATHAWAY INC-CL B	11	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	11	O
:	BERKSHIRE HATHAWAY INC-CL B	11	O
Gregory	BERKSHIRE HATHAWAY INC-CL B	11	B-PERSON
Abel	BERKSHIRE HATHAWAY INC-CL B	11	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	11	O
to	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
Board	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	11	O
26	BERKSHIRE HATHAWAY INC-CL B	11	B-DATE
years	BERKSHIRE HATHAWAY INC-CL B	11	I-DATE
of	BERKSHIRE HATHAWAY INC-CL B	11	O
experience	BERKSHIRE HATHAWAY INC-CL B	11	O
in	BERKSHIRE HATHAWAY INC-CL B	11	O
various	BERKSHIRE HATHAWAY INC-CL B	11	O
positions	BERKSHIRE HATHAWAY INC-CL B	11	O
at	BERKSHIRE HATHAWAY INC-CL B	11	O
BHE	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	11	O
including	BERKSHIRE HATHAWAY INC-CL B	11	O
serving	BERKSHIRE HATHAWAY INC-CL B	11	O
as	BERKSHIRE HATHAWAY INC-CL B	11	O
its	BERKSHIRE HATHAWAY INC-CL B	11	O
CEO	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
.	BERKSHIRE HATHAWAY INC-CL B	11	O

He	BERKSHIRE HATHAWAY INC-CL B	11	O
also	BERKSHIRE HATHAWAY INC-CL B	11	O
brings	BERKSHIRE HATHAWAY INC-CL B	11	O
to	BERKSHIRE HATHAWAY INC-CL B	11	O
the	BERKSHIRE HATHAWAY INC-CL B	11	O
board	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	11	O
experience	BERKSHIRE HATHAWAY INC-CL B	11	O
as	BERKSHIRE HATHAWAY INC-CL B	11	O
a	BERKSHIRE HATHAWAY INC-CL B	11	O
director	BERKSHIRE HATHAWAY INC-CL B	11	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	11	O
The	BERKSHIRE HATHAWAY INC-CL B	11	B-ORG
Kraft	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Heinz	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	11	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	11	O

HOWARD	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
G.	BERKSHIRE HATHAWAY INC-CL B	12	I-PERSON
BUFFETT	BERKSHIRE HATHAWAY INC-CL B	12	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	12	O
age	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
64	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	12	O
has	BERKSHIRE HATHAWAY INC-CL B	12	O
been	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
director	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	12	O
1993	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	12	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	12	O
Buffett	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	12	O
currently	BERKSHIRE HATHAWAY INC-CL B	12	O
Undersheriff	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	12	O
Macon	BERKSHIRE HATHAWAY INC-CL B	12	B-GPE
County	BERKSHIRE HATHAWAY INC-CL B	12	I-GPE
,	BERKSHIRE HATHAWAY INC-CL B	12	O
Illinois	BERKSHIRE HATHAWAY INC-CL B	12	B-GPE
and	BERKSHIRE HATHAWAY INC-CL B	12	O
was	BERKSHIRE HATHAWAY INC-CL B	12	O
its	BERKSHIRE HATHAWAY INC-CL B	12	O
Sheriff	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
between	BERKSHIRE HATHAWAY INC-CL B	12	O
September	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
2017	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
and	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
December	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
2018	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	12	O

Since	BERKSHIRE HATHAWAY INC-CL B	12	O
2013	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
,	BERKSHIRE HATHAWAY INC-CL B	12	O
Mr.	BERKSHIRE HATHAWAY INC-CL B	12	O
Buffett	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
has	BERKSHIRE HATHAWAY INC-CL B	12	O
been	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
and	BERKSHIRE HATHAWAY INC-CL B	12	O
Chief	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
Executive	BERKSHIRE HATHAWAY INC-CL B	12	I-TITLE
Officer	BERKSHIRE HATHAWAY INC-CL B	12	I-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Howard	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
G.	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Buffett	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Foundation	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
charitable	BERKSHIRE HATHAWAY INC-CL B	12	O
foundation	BERKSHIRE HATHAWAY INC-CL B	12	O
that	BERKSHIRE HATHAWAY INC-CL B	12	O
directs	BERKSHIRE HATHAWAY INC-CL B	12	O
funding	BERKSHIRE HATHAWAY INC-CL B	12	O
for	BERKSHIRE HATHAWAY INC-CL B	12	O
humanitarian	BERKSHIRE HATHAWAY INC-CL B	12	O
and	BERKSHIRE HATHAWAY INC-CL B	12	O
conservation	BERKSHIRE HATHAWAY INC-CL B	12	O
related	BERKSHIRE HATHAWAY INC-CL B	12	O
issues	BERKSHIRE HATHAWAY INC-CL B	12	O
.	BERKSHIRE HATHAWAY INC-CL B	12	O

Between	BERKSHIRE HATHAWAY INC-CL B	12	O
1999	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
and	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
2013	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	12	O
he	BERKSHIRE HATHAWAY INC-CL B	12	O
served	BERKSHIRE HATHAWAY INC-CL B	12	O
as	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
President	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Howard	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
G.	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Buffett	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Foundation	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	12	O

He	BERKSHIRE HATHAWAY INC-CL B	12	O
was	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
director	BERKSHIRE HATHAWAY INC-CL B	12	B-TITLE
of	BERKSHIRE HATHAWAY INC-CL B	12	O
The	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
Coca-Cola	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
until	BERKSHIRE HATHAWAY INC-CL B	12	O
April	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
2017	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	12	O
Lindsay	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
until	BERKSHIRE HATHAWAY INC-CL B	12	O
January	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
2016	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
and	BERKSHIRE HATHAWAY INC-CL B	12	O
Sloan	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
Implement	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
Company	BERKSHIRE HATHAWAY INC-CL B	12	I-ORG
until	BERKSHIRE HATHAWAY INC-CL B	12	O
May	BERKSHIRE HATHAWAY INC-CL B	12	B-DATE
2015	BERKSHIRE HATHAWAY INC-CL B	12	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	12	O

Additional	BERKSHIRE HATHAWAY INC-CL B	12	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	12	O
:	BERKSHIRE HATHAWAY INC-CL B	12	O
Howard	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
Buffett	BERKSHIRE HATHAWAY INC-CL B	12	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	12	O
to	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Board	BERKSHIRE HATHAWAY INC-CL B	12	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	12	O
experience	BERKSHIRE HATHAWAY INC-CL B	12	O
as	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
owner	BERKSHIRE HATHAWAY INC-CL B	12	O
